txn_id,investor_id,city,investor_segment,fund_id,fund_name,category,txn_date,txn_type,amount_pkr
TXN003070,INV0365,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2021-09-29,Buy,68835.6
TXN000888,INV0114,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2021-09-29,Sell,75423.14
TXN002082,INV0257,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2021-09-30,Buy,89140.72
TXN001751,INV0217,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2021-10-01,Sell,859318.66
TXN000961,INV0123,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2021-10-02,Buy,39487.63
TXN000306,INV0036,Islamabad,Retail,F001,Al Meezan Mutual Fund,Equity,2021-10-02,Buy,108138.48
TXN001527,INV0192,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2021-10-03,Buy,109100.23
TXN000673,INV0084,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2021-10-03,Buy,101413.55
TXN001853,INV0230,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2021-10-03,Buy,45622.98
TXN000929,INV0118,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2021-10-03,Sell,255891.88
TXN001820,INV0226,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2021-10-04,Buy,388535.25
TXN003492,INV0410,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2021-10-04,Sell,91786.52
TXN001791,INV0223,Lahore,Institutional,F001,Al Meezan Mutual Fund,Equity,2021-10-04,Sell,13339647.25
TXN001168,INV0148,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2021-10-04,Buy,136789.53
TXN003854,INV0454,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2021-10-05,Buy,592677.21
TXN002936,INV0350,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2021-10-05,Buy,605988.7
TXN000067,INV0011,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2021-10-05,Buy,74473.23
TXN002951,INV0352,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2021-10-06,Dividend Reinvest,29794.61
TXN000211,INV0025,Faisalabad,HNI,F001,Al Meezan Mutual Fund,Equity,2021-10-06,Buy,394902.0
TXN000733,INV0090,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2021-10-06,Sell,559732.97
TXN002907,INV0348,Islamabad,Institutional,F004,Meezan Balanced Fund,Balanced,2021-10-06,Sell,3942711.49
TXN002271,INV0278,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2021-10-07,Sell,142623.88
TXN000348,INV0042,Lahore,Institutional,F006,Meezan Gold Fund,Commodity,2021-10-09,Buy,3353578.23
TXN001054,INV0137,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2021-10-09,Buy,109162.34
TXN001801,INV0224,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2021-10-10,Buy,843567.66
TXN003415,INV0403,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2021-10-10,Sell,37662.27
TXN001764,INV0219,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2021-10-10,Buy,73787.6
TXN003042,INV0363,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2021-10-11,Buy,135410.7
TXN004017,INV0479,Islamabad,Institutional,F006,Meezan Gold Fund,Commodity,2021-10-11,Buy,9213519.23
TXN002676,INV0323,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2021-10-11,Sell,75043.04
TXN002007,INV0249,Peshawar,Retail,F005,KSE Meezan Index Fund,Index,2021-10-11,Buy,36378.14
TXN002972,INV0354,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2021-10-12,Buy,1261288.18
TXN002619,INV0315,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2021-10-12,Buy,144895.07
TXN001349,INV0172,Islamabad,HNI,F002,Meezan Islamic Income Fund,Income,2021-10-12,Buy,916201.93
TXN001035,INV0133,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2021-10-12,Buy,144623.46
TXN001782,INV0222,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2021-10-14,Sell,1388922.25
TXN000390,INV0046,Faisalabad,HNI,F001,Al Meezan Mutual Fund,Equity,2021-10-14,Dividend Reinvest,1298970.36
TXN000481,INV0059,Lahore,HNI,F005,KSE Meezan Index Fund,Index,2021-10-14,Buy,1488269.67
TXN001439,INV0183,Lahore,HNI,F005,KSE Meezan Index Fund,Index,2021-10-15,Sell,1088905.05
TXN000639,INV0081,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2021-10-15,Buy,111869.72
TXN000461,INV0056,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2021-10-15,Sell,132597.17
TXN002303,INV0280,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2021-10-16,Sell,124689.77
TXN003163,INV0374,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2021-10-16,Buy,80547.88
TXN000836,INV0105,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2021-10-16,Buy,1356650.32
TXN003792,INV0444,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2021-10-16,Dividend Reinvest,132573.21
TXN003820,INV0449,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2021-10-19,Buy,828363.04
TXN001438,INV0183,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2021-10-19,Buy,608209.22
TXN000809,INV0102,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2021-10-20,Buy,47476.98
TXN003438,INV0405,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2021-10-20,Sell,1482819.74
TXN004152,INV0493,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2021-10-20,Buy,31124.74
TXN003531,INV0414,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2021-10-20,Buy,42935.81
TXN003007,INV0358,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2021-10-20,Sell,99841.26
TXN003010,INV0358,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2021-10-21,Buy,85374.54
TXN002691,INV0324,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2021-10-21,Sell,85338.29
TXN003850,INV0454,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2021-10-21,Buy,884449.17
TXN000703,INV0087,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2021-10-21,Sell,120184.2
TXN003090,INV0367,Karachi,Institutional,F005,KSE Meezan Index Fund,Index,2021-10-23,Buy,7223876.96
TXN003767,INV0438,Islamabad,Retail,F001,Al Meezan Mutual Fund,Equity,2021-10-23,Buy,122145.47
TXN002197,INV0271,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2021-10-24,Buy,752674.36
TXN003038,INV0362,Islamabad,Institutional,F001,Al Meezan Mutual Fund,Equity,2021-10-24,Buy,14623025.87
TXN003672,INV0427,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2021-10-25,Buy,65826.31
TXN001289,INV0162,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2021-10-26,Sell,76542.91
TXN003275,INV0387,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2021-10-26,Dividend Reinvest,1165561.28
TXN001199,INV0152,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2021-10-27,Sell,85936.72
TXN001182,INV0150,Faisalabad,Retail,F001,Al Meezan Mutual Fund,Equity,2021-10-28,Buy,132730.25
TXN001459,INV0185,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2021-10-29,Buy,33865.5
TXN003546,INV0416,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2021-10-29,Sell,416393.35
TXN003145,INV0373,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2021-10-30,Buy,433438.06
TXN001817,INV0226,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2021-10-31,Buy,284188.62
TXN000262,INV0031,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2021-10-31,Sell,469550.09
TXN003466,INV0408,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2021-10-31,Buy,28456.69
TXN001608,INV0202,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2021-11-01,Buy,52800.83
TXN003305,INV0390,Lahore,Institutional,F001,Al Meezan Mutual Fund,Equity,2021-11-01,Sell,14105818.78
TXN001469,INV0186,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2021-11-01,Buy,107520.59
TXN002110,INV0262,Islamabad,HNI,F002,Meezan Islamic Income Fund,Income,2021-11-02,Buy,1036823.93
TXN000272,INV0033,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2021-11-02,Dividend Reinvest,52670.9
TXN003923,INV0464,Peshawar,Institutional,F003,Meezan Cash Fund,Money Market,2021-11-03,Dividend Reinvest,6257111.87
TXN000288,INV0034,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2021-11-03,Sell,123580.47
TXN003989,INV0476,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2021-11-04,Sell,1433223.2
TXN003343,INV0395,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2021-11-04,Sell,82768.65
TXN002686,INV0323,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2021-11-05,Sell,123953.48
TXN000525,INV0067,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2021-11-06,Buy,1153603.16
TXN004115,INV0489,Karachi,Institutional,F005,KSE Meezan Index Fund,Index,2021-11-06,Dividend Reinvest,4467464.46
TXN003941,INV0468,Quetta,Retail,F003,Meezan Cash Fund,Money Market,2021-11-07,Buy,149539.44
TXN001032,INV0132,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2021-11-07,Buy,1421868.06
TXN003908,INV0462,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2021-11-07,Sell,799826.82
TXN000571,INV0072,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2021-11-07,Sell,1402782.63
TXN000105,INV0014,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2021-11-07,Sell,107923.43
TXN003022,INV0359,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2021-11-07,Dividend Reinvest,1150162.82
TXN003919,INV0464,Peshawar,Institutional,F006,Meezan Gold Fund,Commodity,2021-11-08,Sell,6581663.35
TXN003026,INV0360,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2021-11-08,Buy,103121.6
TXN002771,INV0333,Peshawar,Retail,F006,Meezan Gold Fund,Commodity,2021-11-09,Sell,40180.34
TXN003562,INV0418,Islamabad,HNI,F001,Al Meezan Mutual Fund,Equity,2021-11-09,Sell,641617.35
TXN002436,INV0295,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2021-11-09,Buy,1262544.06
TXN000098,INV0013,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2021-11-09,Dividend Reinvest,39417.72
TXN001659,INV0206,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2021-11-09,Sell,61944.61
TXN000614,INV0078,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2021-11-10,Buy,117468.15
TXN000414,INV0049,Islamabad,HNI,F006,Meezan Gold Fund,Commodity,2021-11-10,Buy,1249178.01
TXN001436,INV0182,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2021-11-13,Buy,30767.47
TXN003282,INV0389,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2021-11-13,Buy,1464298.33
TXN000479,INV0059,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2021-11-13,Sell,899165.89
TXN001591,INV0199,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2021-11-15,Sell,1362599.49
TXN000361,INV0044,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2021-11-16,Buy,36813.24
TXN003093,INV0367,Karachi,Institutional,F004,Meezan Balanced Fund,Balanced,2021-11-16,Buy,13787248.42
TXN000391,INV0046,Faisalabad,HNI,F006,Meezan Gold Fund,Commodity,2021-11-17,Sell,421999.48
TXN000755,INV0094,Islamabad,Retail,F001,Al Meezan Mutual Fund,Equity,2021-11-17,Sell,58997.57
TXN000773,INV0098,Peshawar,Institutional,F001,Al Meezan Mutual Fund,Equity,2021-11-17,Buy,10716298.13
TXN001418,INV0180,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2021-11-17,Buy,126770.83
TXN001382,INV0176,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2021-11-17,Buy,107441.29
TXN003766,INV0438,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2021-11-21,Buy,148000.03
TXN003476,INV0409,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2021-11-21,Dividend Reinvest,141075.81
TXN003353,INV0397,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2021-11-21,Dividend Reinvest,48289.92
TXN002674,INV0323,Faisalabad,Retail,F001,Al Meezan Mutual Fund,Equity,2021-11-21,Sell,33681.76
TXN001991,INV0247,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2021-11-22,Sell,84403.44
TXN003836,INV0451,Faisalabad,HNI,F001,Al Meezan Mutual Fund,Equity,2021-11-22,Dividend Reinvest,1149464.95
TXN000143,INV0018,Karachi,Institutional,F003,Meezan Cash Fund,Money Market,2021-11-22,Sell,7239077.69
TXN001287,INV0162,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2021-11-22,Sell,91737.56
TXN002876,INV0344,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2021-11-22,Buy,29825.78
TXN003678,INV0427,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2021-11-23,Buy,67946.64
TXN001662,INV0206,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2021-11-24,Sell,116455.07
TXN001922,INV0237,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2021-11-25,Dividend Reinvest,131681.72
TXN001970,INV0242,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2021-11-25,Dividend Reinvest,1256734.45
TXN000416,INV0049,Islamabad,HNI,F004,Meezan Balanced Fund,Balanced,2021-11-25,Dividend Reinvest,870254.03
TXN003295,INV0390,Lahore,Institutional,F005,KSE Meezan Index Fund,Index,2021-11-26,Buy,12263911.43
TXN002144,INV0265,Quetta,Institutional,F003,Meezan Cash Fund,Money Market,2021-11-26,Buy,7821491.85
TXN001766,INV0220,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2021-11-26,Buy,624401.12
TXN001934,INV0238,Islamabad,HNI,F003,Meezan Cash Fund,Money Market,2021-11-27,Sell,1211717.38
TXN000460,INV0056,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2021-11-27,Sell,64072.81
TXN002006,INV0249,Peshawar,Retail,F001,Al Meezan Mutual Fund,Equity,2021-11-27,Buy,76867.05
TXN001158,INV0147,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2021-11-27,Dividend Reinvest,125367.78
TXN002868,INV0343,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2021-11-29,Sell,1026913.15
TXN003384,INV0400,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2021-11-30,Sell,143685.99
TXN001884,INV0233,Peshawar,Institutional,F005,KSE Meezan Index Fund,Index,2021-11-30,Dividend Reinvest,10955500.4
TXN004055,INV0483,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2021-11-30,Buy,430479.62
TXN003522,INV0414,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2021-11-30,Sell,56350.27
TXN003252,INV0384,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2021-12-02,Sell,92323.76
TXN003224,INV0381,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-02,Buy,50803.66
TXN001511,INV0191,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2021-12-03,Dividend Reinvest,1459182.04
TXN000660,INV0083,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2021-12-03,Buy,50858.42
TXN002295,INV0280,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2021-12-03,Buy,114680.34
TXN004207,INV0500,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2021-12-03,Sell,98319.64
TXN001005,INV0129,Faisalabad,HNI,F004,Meezan Balanced Fund,Balanced,2021-12-03,Dividend Reinvest,816057.13
TXN002084,INV0258,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2021-12-03,Buy,146283.88
TXN001184,INV0150,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2021-12-03,Buy,87346.25
TXN001498,INV0190,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-04,Buy,26347.93
TXN001223,INV0155,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2021-12-05,Buy,918873.61
TXN003408,INV0403,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2021-12-05,Buy,145698.57
TXN000543,INV0069,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2021-12-06,Sell,92645.44
TXN001474,INV0188,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2021-12-06,Dividend Reinvest,97840.87
TXN003959,INV0471,Islamabad,HNI,F002,Meezan Islamic Income Fund,Income,2021-12-07,Buy,289224.39
TXN002371,INV0288,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2021-12-07,Sell,109726.49
TXN000227,INV0027,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2021-12-07,Buy,120359.08
TXN001010,INV0129,Faisalabad,HNI,F006,Meezan Gold Fund,Commodity,2021-12-08,Dividend Reinvest,415839.66
TXN003143,INV0372,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2021-12-08,Dividend Reinvest,111124.0
TXN000553,INV0070,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2021-12-09,Buy,485600.56
TXN000504,INV0062,Faisalabad,HNI,F001,Al Meezan Mutual Fund,Equity,2021-12-10,Dividend Reinvest,1069965.06
TXN002165,INV0268,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2021-12-11,Sell,113955.99
TXN002642,INV0318,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2021-12-11,Buy,101750.62
TXN003732,INV0433,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2021-12-11,Buy,97526.47
TXN003085,INV0366,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2021-12-11,Sell,110252.22
TXN003402,INV0402,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-12,Sell,80030.64
TXN002717,INV0327,Faisalabad,HNI,F002,Meezan Islamic Income Fund,Income,2021-12-12,Sell,1132316.68
TXN003445,INV0406,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-12,Buy,113288.63
TXN002446,INV0295,Lahore,HNI,F005,KSE Meezan Index Fund,Index,2021-12-12,Dividend Reinvest,810602.78
TXN001715,INV0213,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2021-12-13,Buy,1318922.6
TXN001155,INV0146,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2021-12-13,Buy,126939.36
TXN001305,INV0164,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2021-12-13,Sell,79288.05
TXN001583,INV0199,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2021-12-13,Buy,947138.0
TXN002281,INV0279,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2021-12-14,Buy,1414354.34
TXN002649,INV0318,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-14,Sell,106490.57
TXN001319,INV0166,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2021-12-14,Buy,68065.61
TXN000661,INV0083,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2021-12-14,Buy,79770.74
TXN003332,INV0395,Faisalabad,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-15,Dividend Reinvest,36515.49
TXN000071,INV0011,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2021-12-15,Dividend Reinvest,134908.78
TXN003474,INV0409,Faisalabad,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-15,Sell,98763.29
TXN000895,INV0114,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2021-12-17,Buy,129706.72
TXN002401,INV0291,Faisalabad,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-17,Dividend Reinvest,48269.71
TXN003523,INV0414,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2021-12-18,Buy,137695.35
TXN002750,INV0330,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2021-12-18,Sell,123157.91
TXN003897,INV0460,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2021-12-18,Buy,7331960.6
TXN000319,INV0038,Islamabad,HNI,F003,Meezan Cash Fund,Money Market,2021-12-19,Buy,1337328.38
TXN000729,INV0090,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2021-12-20,Sell,1035100.05
TXN004004,INV0478,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2021-12-20,Buy,131688.28
TXN001456,INV0185,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-20,Buy,130720.78
TXN000350,INV0042,Lahore,Institutional,F001,Al Meezan Mutual Fund,Equity,2021-12-21,Buy,6380098.13
TXN002393,INV0290,Faisalabad,HNI,F005,KSE Meezan Index Fund,Index,2021-12-24,Dividend Reinvest,778402.84
TXN001152,INV0146,Faisalabad,Retail,F004,Meezan Balanced Fund,Balanced,2021-12-24,Sell,75681.37
TXN003999,INV0478,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-24,Buy,125825.24
TXN000087,INV0012,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-25,Sell,135516.84
TXN003263,INV0386,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2021-12-25,Sell,424912.86
TXN002921,INV0349,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2021-12-26,Buy,112116.09
TXN002762,INV0332,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2021-12-26,Buy,77563.21
TXN004172,INV0496,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2021-12-27,Dividend Reinvest,7170811.98
TXN000166,INV0020,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2021-12-27,Sell,67542.36
TXN003301,INV0390,Lahore,Institutional,F005,KSE Meezan Index Fund,Index,2021-12-27,Dividend Reinvest,11436305.8
TXN004156,INV0494,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2021-12-28,Sell,27124.3
TXN000651,INV0083,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2021-12-28,Buy,101584.74
TXN000619,INV0079,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2021-12-29,Buy,719283.74
TXN002543,INV0306,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2021-12-31,Sell,144842.38
TXN003393,INV0402,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2021-12-31,Buy,37641.37
TXN002495,INV0299,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2022-01-01,Buy,66715.6
TXN000811,INV0103,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2022-01-02,Sell,149950.72
TXN003784,INV0442,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2022-01-02,Buy,883891.96
TXN002097,INV0259,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2022-01-02,Buy,39398.66
TXN000086,INV0012,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2022-01-02,Buy,56191.22
TXN000709,INV0089,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2022-01-03,Sell,124459.74
TXN003094,INV0367,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2022-01-03,Buy,8335515.4
TXN000954,INV0121,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2022-01-03,Sell,61918.9
TXN003736,INV0434,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2022-01-04,Sell,81346.09
TXN001930,INV0238,Islamabad,HNI,F001,Al Meezan Mutual Fund,Equity,2022-01-04,Dividend Reinvest,696304.84
TXN001093,INV0140,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2022-01-04,Buy,120184.05
TXN001614,INV0203,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2022-01-04,Buy,105955.02
TXN000253,INV0030,Lahore,Institutional,F005,KSE Meezan Index Fund,Index,2022-01-05,Buy,14908650.55
TXN002408,INV0292,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2022-01-05,Dividend Reinvest,113652.43
TXN001551,INV0194,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2022-01-05,Buy,62853.51
TXN002126,INV0264,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2022-01-05,Dividend Reinvest,61814.73
TXN003315,INV0392,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2022-01-06,Buy,88591.91
TXN002228,INV0273,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2022-01-06,Buy,45970.75
TXN002736,INV0329,Lahore,Institutional,F004,Meezan Balanced Fund,Balanced,2022-01-06,Buy,3615924.79
TXN003400,INV0402,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2022-01-08,Buy,113663.16
TXN001851,INV0230,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2022-01-08,Dividend Reinvest,60365.69
TXN000891,INV0114,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2022-01-08,Sell,59247.19
TXN000740,INV0091,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2022-01-09,Dividend Reinvest,41497.86
TXN002058,INV0254,Lahore,Institutional,F004,Meezan Balanced Fund,Balanced,2022-01-10,Buy,3043308.43
TXN001687,INV0209,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2022-01-10,Buy,95696.82
TXN003419,INV0403,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2022-01-10,Sell,144913.54
TXN002877,INV0344,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2022-01-10,Buy,56314.16
TXN002512,INV0302,Peshawar,Institutional,F002,Meezan Islamic Income Fund,Income,2022-01-10,Buy,14923816.4
TXN001585,INV0199,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2022-01-11,Sell,1483477.65
TXN002513,INV0302,Peshawar,Institutional,F001,Al Meezan Mutual Fund,Equity,2022-01-12,Buy,14470197.14
